Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,560212,-,-,-,43.17,-102.1,-7,1066,-7,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,Temperature,GHI
2017,5,22,16,30,10,289
2017,5,22,17,30,9,158
2017,5,22,18,30,8,64
2017,5,22,19,30,6,0
2017,5,22,20,30,5,0
2017,5,22,21,30,5,0
2017,5,22,22,30,5,0
2017,5,22,23,30,5,0
2017,5,23,0,30,5,0
2017,5,23,1,30,5,0
2017,5,23,2,30,5,0
2017,5,23,3,30,4,0
2017,5,23,4,30,4,8
2017,5,23,5,30,6,136
2017,5,23,6,30,8,323
2017,5,23,7,30,10,526
2017,5,23,8,30,11,709
2017,5,23,9,30,11,541
2017,5,23,10,30,12,201
2017,5,23,11,30,13,318
2017,5,23,12,30,14,594
2017,5,23,13,30,14,684
2017,5,23,14,30,14,419
2017,5,23,15,30,14,407
2017,5,23,16,30,13,423
2017,5,23,17,30,12,245
2017,5,23,18,30,9,71
2017,5,23,19,30,7,0
2017,5,23,20,30,7,0
2017,5,23,21,30,6,0
2017,5,23,22,30,6,0
2017,5,23,23,30,6,0
2017,5,24,0,30,4,0
2017,5,24,1,30,3,0
2017,5,24,2,30,2,0
2017,5,24,3,30,2,0
2017,5,24,4,30,3,13
2017,5,24,5,30,6,154
2017,5,24,6,30,10,344
2017,5,24,7,30,13,538
2017,5,24,8,30,15,712
2017,5,24,9,30,18,851
2017,5,24,10,30,19,945
2017,5,24,11,30,21,975
2017,5,24,12,30,22,960
2017,5,24,13,30,23,889
2017,5,24,14,30,24,774
2017,5,24,15,30,24,617
2017,5,24,16,30,23,434
2017,5,24,17,30,21,243
2017,5,24,18,30,18,72
2017,5,24,19,30,16,0
2017,5,24,20,30,14,0
2017,5,24,21,30,14,0
2017,5,24,22,30,13,0
2017,5,24,23,30,12,0
2017,5,25,0,30,11,0
2017,5,25,1,30,10,0
2017,5,25,2,30,9,0
2017,5,25,3,30,9,0
2017,5,25,4,30,10,6
2017,5,25,5,30,10,72
2017,5,25,6,30,10,163
2017,5,25,7,30,12,10
2017,5,25,8,30,15,565
2017,5,25,9,30,18,701
2017,5,25,10,30,19,662
2017,5,25,11,30,20,800
2017,5,25,12,30,21,847
2017,5,25,13,30,21,707
2017,5,25,14,30,20,723
2017,5,25,15,30,19,498
2017,5,25,16,30,18,314
2017,5,25,17,30,17,176
2017,5,25,18,30,15,52
2017,5,25,19,30,13,0
2017,5,25,20,30,11,0
2017,5,25,21,30,10,0
2017,5,25,22,30,9,0
2017,5,25,23,30,8,0
2017,5,26,0,30,7,0
2017,5,26,1,30,6,0
2017,5,26,2,30,6,0
2017,5,26,3,30,6,0
2017,5,26,4,30,7,15
2017,5,26,5,30,9,158
2017,5,26,6,30,12,350
2017,5,26,7,30,14,543
2017,5,26,8,30,15,718
2017,5,26,9,30,17,857
2017,5,26,10,30,18,950
2017,5,26,11,30,19,976
2017,5,26,12,30,19,893
2017,5,26,13,30,18,520
2017,5,26,14,30,16,600
2017,5,26,15,30,15,327
2017,5,26,16,30,14,208
2017,5,26,17,30,13,116
2017,5,26,18,30,12,34
2017,5,26,19,30,10,0
2017,5,26,20,30,9,0
2017,5,26,21,30,7,0
2017,5,26,22,30,6,0
2017,5,26,23,30,6,0
2017,5,27,0,30,6,0
2017,5,27,1,30,6,0
2017,5,27,2,30,6,0
2017,5,27,3,30,6,0
2017,5,27,4,30,6,5
2017,5,27,5,30,8,76
2017,5,27,6,30,11,176
2017,5,27,7,30,14,416
2017,5,27,8,30,16,621
2017,5,27,9,30,17,753
2017,5,27,10,30,18,806
2017,5,27,11,30,18,551
2017,5,27,12,30,19,75
2017,5,27,13,30,19,777
2017,5,27,14,30,20,768
2017,5,27,15,30,19,611
2017,5,27,16,30,19,428
2017,5,27,17,30,17,237
2017,5,27,18,30,14,71
2017,5,27,19,30,13,0
2017,5,27,20,30,13,0
2017,5,27,21,30,12,0
2017,5,27,22,30,11,0
2017,5,27,23,30,11,0
2017,5,28,0,30,10,0
2017,5,28,1,30,10,0
2017,5,28,2,30,9,0
2017,5,28,3,30,9,0
2017,5,28,4,30,10,13
2017,5,28,5,30,12,149
2017,5,28,6,30,15,336
2017,5,28,7,30,18,531
2017,5,28,8,30,19,636
2017,5,28,9,30,20,847
2017,5,28,10,30,21,941
2017,5,28,11,30,22,969
2017,5,28,12,30,22,954
2017,5,28,13,30,22,619
2017,5,28,14,30,21,765
2017,5,28,15,30,20,610
2017,5,28,16,30,19,98
2017,5,28,17,30,18,55
2017,5,28,18,30,15,75
2017,5,28,19,30,14,0
2017,5,28,20,30,13,0
2017,5,28,21,30,12,0
2017,5,28,22,30,10,0
2017,5,28,23,30,8,0
2017,5,29,0,30,8,0
2017,5,29,1,30,7,0
2017,5,29,2,30,6,0
2017,5,29,3,30,6,0
2017,5,29,4,30,7,17
2017,5,29,5,30,9,161
2017,5,29,6,30,12,352
2017,5,29,7,30,14,547
2017,5,29,8,30,16,725
2017,5,29,9,30,17,867
2017,5,29,10,30,18,964
2017,5,29,11,30,19,1004
2017,5,29,12,30,20,991
2017,5,29,13,30,20,921
2017,5,29,14,30,20,788
2017,5,29,15,30,20,629
2017,5,29,16,30,19,443
2017,5,29,17,30,16,252
2017,5,29,18,30,13,80
2017,5,29,19,30,11,0
2017,5,29,20,30,9,0
2017,5,29,21,30,8,0
2017,5,29,22,30,7,0
2017,5,29,23,30,7,0
2017,5,30,0,30,6,0
2017,5,30,1,30,5,0
2017,5,30,2,30,5,0
2017,5,30,3,30,5,0
2017,5,30,4,30,6,17
2017,5,30,5,30,9,159
2017,5,30,6,30,13,349
2017,5,30,7,30,16,543
2017,5,30,8,30,18,719
2017,5,30,9,30,19,861
2017,5,30,10,30,20,957
2017,5,30,11,30,21,1001
2017,5,30,12,30,22,988
2017,5,30,13,30,23,920
2017,5,30,14,30,22,794
2017,5,30,15,30,21,634
2017,5,30,16,30,20,449
2017,5,30,17,30,18,255
2017,5,30,18,30,14,80
2017,5,30,19,30,12,0
2017,5,30,20,30,10,0
2017,5,30,21,30,9,0
2017,5,30,22,30,8,0
2017,5,30,23,30,7,0
2017,5,31,0,30,7,0
2017,5,31,1,30,6,0
2017,5,31,2,30,6,0
2017,5,31,3,30,6,0
2017,5,31,4,30,7,4
2017,5,31,5,30,10,42
2017,5,31,6,30,14,155
2017,5,31,7,30,17,43
2017,5,31,8,30,19,502
2017,5,31,9,30,21,787
2017,5,31,10,30,23,932
2017,5,31,11,30,24,970
2017,5,31,12,30,25,957
2017,5,31,13,30,25,890
2017,5,31,14,30,25,776
2017,5,31,15,30,24,621
2017,5,31,16,30,23,441
2017,5,31,17,30,20,253
2017,5,31,18,30,17,83
2017,5,31,19,30,15,0
2017,5,31,20,30,14,0
2017,5,31,21,30,13,0
2017,5,31,22,30,12,0
2017,5,31,23,30,12,0
2008,6,1,0,30,11,0
2008,6,1,1,30,10,0
2008,6,1,2,30,10,0
2008,6,1,3,30,10,0
2008,6,1,4,30,12,16
2008,6,1,5,30,14,149
2008,6,1,6,30,17,327
2008,6,1,7,30,20,514
2008,6,1,8,30,21,683
2008,6,1,9,30,22,820
2008,6,1,10,30,23,848
2008,6,1,11,30,23,871
2008,6,1,12,30,23,84
2008,6,1,13,30,22,806
2008,6,1,14,30,22,701
2008,6,1,15,30,21,418
2008,6,1,16,30,20,393
2008,6,1,17,30,19,230
2008,6,1,18,30,17,30
2008,6,1,19,30,16,0
2008,6,1,20,30,16,0
2008,6,1,21,30,15,0
2008,6,1,22,30,15,0
2008,6,1,23,30,14,0
2008,6,2,0,30,14,0
2008,6,2,1,30,13,0
2008,6,2,2,30,13,0
2008,6,2,3,30,13,0
2008,6,2,4,30,13,1
2008,6,2,5,30,15,78
2008,6,2,6,30,17,286
2008,6,2,7,30,19,428
2008,6,2,8,30,20,607
2008,6,2,9,30,22,813
2008,6,2,10,30,23,910
2008,6,2,11,30,24,957
2008,6,2,12,30,25,945
2008,6,2,13,30,26,590
2008,6,2,14,30,25,762
2008,6,2,15,30,25,606
2008,6,2,16,30,24,378
2008,6,2,17,30,22,125
2008,6,2,18,30,20,9
2008,6,2,19,30,18,0
2008,6,2,20,30,17,0
2008,6,2,21,30,16,0
2008,6,2,22,30,16,0
2008,6,2,23,30,15,0
2008,6,3,0,30,14,0
2008,6,3,1,30,14,0
2008,6,3,2,30,13,0
2008,6,3,3,30,13,0
2008,6,3,4,30,13,8
2008,6,3,5,30,13,103
2008,6,3,6,30,14,333
2008,6,3,7,30,15,391
2008,6,3,8,30,16,189
2008,6,3,9,30,17,390
2008,6,3,10,30,18,790
2008,6,3,11,30,19,741
2008,6,3,12,30,20,671
2008,6,3,13,30,21,889
2008,6,3,14,30,21,772
2008,6,3,15,30,20,617
2008,6,3,16,30,19,437
2008,6,3,17,30,18,250
2008,6,3,18,30,16,84
2008,6,3,19,30,15,0
2008,6,3,20,30,14,0
2008,6,3,21,30,14,0
2008,6,3,22,30,13,0
2008,6,3,23,30,13,0
2008,6,4,0,30,12,0
2008,6,4,1,30,12,0
2008,6,4,2,30,11,0
2008,6,4,3,30,10,0
2008,6,4,4,30,11,3
2008,6,4,5,30,13,27
2008,6,4,6,30,16,286
2008,6,4,7,30,19,361
2008,6,4,8,30,20,49
2008,6,4,9,30,21,91
2008,6,4,10,30,22,514
2008,6,4,11,30,21,591
2008,6,4,12,30,18,876
2008,6,4,13,30,16,220
2008,6,4,14,30,16,529
2008,6,4,15,30,15,349
2008,6,4,16,30,15,173
2008,6,4,17,30,14,57
2008,6,4,18,30,13,14
2008,6,4,19,30,12,0
2008,6,4,20,30,12,0
2008,6,4,21,30,12,0
2008,6,4,22,30,12,0
2008,6,4,23,30,11,0
2008,6,5,0,30,11,0
2008,6,5,1,30,11,0
2008,6,5,2,30,11,0
2008,6,5,3,30,11,0
2008,6,5,4,30,11,16
2008,6,5,5,30,11,44
2008,6,5,6,30,12,114
2008,6,5,7,30,13,145
2008,6,5,8,30,15,129
2008,6,5,9,30,16,63
2008,6,5,10,30,16,72
2008,6,5,11,30,16,173
2008,6,5,12,30,15,92
2008,6,5,13,30,15,100
2008,6,5,14,30,14,91
2008,6,5,15,30,13,153
2008,6,5,16,30,12,176
2008,6,5,17,30,10,92
2008,6,5,18,30,8,40
2008,6,5,19,30,6,0
2008,6,5,20,30,6,0
2008,6,5,21,30,6,0
2008,6,5,22,30,6,0
2008,6,5,23,30,6,0
2008,6,6,0,30,6,0
2008,6,6,1,30,6,0
2008,6,6,2,30,7,0
2008,6,6,3,30,7,0
2008,6,6,4,30,7,22
2008,6,6,5,30,9,166
2008,6,6,6,30,11,353
2008,6,6,7,30,14,544
2008,6,6,8,30,16,715
2008,6,6,9,30,19,851
2008,6,6,10,30,20,942
2008,6,6,11,30,21,989
2008,6,6,12,30,22,978
2008,6,6,13,30,23,657
2008,6,6,14,30,23,792
2008,6,6,15,30,23,635
2008,6,6,16,30,22,246
2008,6,6,17,30,20,165
2008,6,6,18,30,18,87
2008,6,6,19,30,16,0
2008,6,6,20,30,15,0
2008,6,6,21,30,13,0
2008,6,6,22,30,12,0
2008,6,6,23,30,11,0
2008,6,7,0,30,10,0
2008,6,7,1,30,9,0
2008,6,7,2,30,8,0
2008,6,7,3,30,8,0
2008,6,7,4,30,9,22
2008,6,7,5,30,11,166
2008,6,7,6,30,14,353
2008,6,7,7,30,16,451
2008,6,7,8,30,17,499
2008,6,7,9,30,18,649
2008,6,7,10,30,20,946
2008,6,7,11,30,21,794
2008,6,7,12,30,21,975
2008,6,7,13,30,22,907
2008,6,7,14,30,22,793
2008,6,7,15,30,21,145
2008,6,7,16,30,20,209
2008,6,7,17,30,17,15
2008,6,7,18,30,14,76
2008,6,7,19,30,12,0
2008,6,7,20,30,10,0
2008,6,7,21,30,10,0
2008,6,7,22,30,9,0
2008,6,7,23,30,9,0
2008,6,8,0,30,9,0
2008,6,8,1,30,9,0
2008,6,8,2,30,9,0
2008,6,8,3,30,9,0
2008,6,8,4,30,9,5
2008,6,8,5,30,11,29
2008,6,8,6,30,13,173
2008,6,8,7,30,16,384
2008,6,8,8,30,18,506
2008,6,8,9,30,19,805
2008,6,8,10,30,20,958
2008,6,8,11,30,20,1006
2008,6,8,12,30,20,997
2008,6,8,13,30,21,933
2008,6,8,14,30,21,817
2008,6,8,15,30,20,659
2008,6,8,16,30,19,471
2008,6,8,17,30,17,271
2008,6,8,18,30,14,94
2008,6,8,19,30,12,0
2008,6,8,20,30,10,0
2008,6,8,21,30,9,0
2008,6,8,22,30,8,0
2008,6,8,23,30,8,0
2008,6,9,0,30,8,0
2008,6,9,1,30,8,0
2008,6,9,2,30,8,0
2008,6,9,3,30,8,0
2008,6,9,4,30,8,23
2008,6,9,5,30,10,125
2008,6,9,6,30,13,358
2008,6,9,7,30,15,552
2008,6,9,8,30,17,727
2008,6,9,9,30,18,867
2008,6,9,10,30,19,962
2008,6,9,11,30,20,718
2008,6,9,12,30,21,991
2008,6,9,13,30,21,617
2008,6,9,14,30,20,810
2008,6,9,15,30,19,655
2008,6,9,16,30,18,321
2008,6,9,17,30,17,256
2008,6,9,18,30,14,101
2008,6,9,19,30,12,0
2008,6,9,20,30,10,0
2008,6,9,21,30,9,0
2008,6,9,22,30,9,0
2008,6,9,23,30,9,0
2008,6,10,0,30,9,0
2008,6,10,1,30,8,0
2008,6,10,2,30,8,0
2008,6,10,3,30,8,0
2008,6,10,4,30,9,25
2008,6,10,5,30,11,172
2008,6,10,6,30,14,147
2008,6,10,7,30,18,337
2008,6,10,8,30,21,550
2008,6,10,9,30,24,861
2008,6,10,10,30,26,954
2008,6,10,11,30,27,1000
2008,6,10,12,30,29,988
2008,6,10,13,30,30,921
2008,6,10,14,30,30,803
2008,6,10,15,30,29,362
2008,6,10,16,30,27,338
2008,6,10,17,30,24,123
2008,6,10,18,30,22,93
2008,6,10,19,30,20,0
2008,6,10,20,30,18,0
2008,6,10,21,30,16,0
2008,6,10,22,30,14,0
2008,6,10,23,30,13,0
2008,6,11,0,30,12,0
2008,6,11,1,30,11,0
2008,6,11,2,30,10,0
2008,6,11,3,30,9,0
2008,6,11,4,30,9,23
2008,6,11,5,30,11,17
2008,6,11,6,30,13,348
2008,6,11,7,30,15,536
2008,6,11,8,30,16,706
2008,6,11,9,30,17,846
2008,6,11,10,30,18,695
2008,6,11,11,30,19,320
2008,6,11,12,30,19,263
2008,6,11,13,30,19,324
2008,6,11,14,30,19,448
2008,6,11,15,30,18,661
2008,6,11,16,30,17,269
2008,6,11,17,30,16,175
2008,6,11,18,30,13,109
2008,6,11,19,30,10,0
2008,6,11,20,30,10,0
2008,6,11,21,30,9,0
2008,6,11,22,30,8,0
2008,6,11,23,30,7,0
2008,6,12,0,30,6,0
2008,6,12,1,30,6,0
2008,6,12,2,30,5,0
2008,6,12,3,30,5,0
2008,6,12,4,30,6,16
2008,6,12,5,30,9,173
2008,6,12,6,30,12,192
2008,6,12,7,30,15,477
2008,6,12,8,30,17,518
2008,6,12,9,30,18,666
2008,6,12,10,30,19,964
2008,6,12,11,30,20,300
2008,6,12,12,30,20,992
2008,6,12,13,30,19,568
2008,6,12,14,30,17,532
2008,6,12,15,30,17,555
2008,6,12,16,30,16,384
2008,6,12,17,30,15,112
2008,6,12,18,30,13,90
2008,6,12,19,30,11,0
2008,6,12,20,30,11,0
2008,6,12,21,30,10,0
2008,6,12,22,30,10,0
2008,6,12,23,30,10,0
2008,6,13,0,30,9,0
2008,6,13,1,30,8,0
2008,6,13,2,30,8,0
2008,6,13,3,30,7,0
2008,6,13,4,30,8,24
2008,6,13,5,30,10,168
2008,6,13,6,30,13,281
2008,6,13,7,30,16,544
2008,6,13,8,30,18,720
2008,6,13,9,30,20,864
2008,6,13,10,30,21,962
2008,6,13,11,30,22,1007
2008,6,13,12,30,23,997
2008,6,13,13,30,24,933
2008,6,13,14,30,24,817
2008,6,13,15,30,23,664
2008,6,13,16,30,22,483
2008,6,13,17,30,20,291
2008,6,13,18,30,18,111
2008,6,13,19,30,17,0
2008,6,13,20,30,17,0
2008,6,13,21,30,17,0
2008,6,13,22,30,16,0
2008,6,13,23,30,15,0
2008,6,14,0,30,13,0
2008,6,14,1,30,12,0
2008,6,14,2,30,11,0
2008,6,14,3,30,10,0
2008,6,14,4,30,11,26
2008,6,14,5,30,14,177
2008,6,14,6,30,18,365
2008,6,14,7,30,21,556
2008,6,14,8,30,24,730
2008,6,14,9,30,26,871
2008,6,14,10,30,27,969
2008,6,14,11,30,28,1014
2008,6,14,12,30,29,1005
2008,6,14,13,30,29,941
2008,6,14,14,30,29,825
2008,6,14,15,30,28,669
2008,6,14,16,30,26,485
2008,6,14,17,30,24,290
2008,6,14,18,30,20,109
2008,6,14,19,30,17,0
2008,6,14,20,30,16,0
2008,6,14,21,30,14,0
2008,6,14,22,30,13,0
2008,6,14,23,30,12,0
2008,6,15,0,30,12,0
2008,6,15,1,30,11,0
2008,6,15,2,30,10,0
2008,6,15,3,30,10,0
2008,6,15,4,30,10,25
2008,6,15,5,30,12,172
2008,6,15,6,30,15,359
2008,6,15,7,30,18,546
2008,6,15,8,30,20,715
2008,6,15,9,30,21,852
2008,6,15,10,30,22,946
2008,6,15,11,30,23,991
2008,6,15,12,30,24,981
2008,6,15,13,30,24,916
2008,6,15,14,30,24,804
2008,6,15,15,30,23,650
2008,6,15,16,30,22,470
2008,6,15,17,30,20,280
2008,6,15,18,30,17,105
2008,6,15,19,30,15,0
2008,6,15,20,30,14,0
2008,6,15,21,30,13,0
2008,6,15,22,30,12,0
2008,6,15,23,30,11,0
2008,6,16,0,30,11,0
2008,6,16,1,30,10,0
2008,6,16,2,30,10,0
2008,6,16,3,30,10,0
2008,6,16,4,30,10,4
2008,6,16,5,30,12,9
2008,6,16,6,30,14,13
2008,6,16,7,30,15,13
2008,6,16,8,30,17,419
2008,6,16,9,30,18,824
2008,6,16,10,30,19,413
2008,6,16,11,30,20,254
2008,6,16,12,30,20,407
2008,6,16,13,30,20,676
2008,6,16,14,30,20,773
2008,6,16,15,30,20,355
2008,6,16,16,30,19,453
2008,6,16,17,30,18,270
2008,6,16,18,30,17,83
2008,6,16,19,30,15,0
2008,6,16,20,30,14,0
2008,6,16,21,30,14,0
2008,6,16,22,30,13,0
2008,6,16,23,30,13,0
2008,6,17,0,30,12,0
2008,6,17,1,30,12,0
2008,6,17,2,30,11,0
2008,6,17,3,30,11,0
2008,6,17,4,30,12,16
2008,6,17,5,30,14,155
2008,6,17,6,30,18,331
2008,6,17,7,30,21,517
2008,6,17,8,30,23,687
2008,6,17,9,30,25,827
2008,6,17,10,30,26,924
2008,6,17,11,30,27,772
2008,6,17,12,30,28,603
2008,6,17,13,30,29,901
2008,6,17,14,30,28,791
2008,6,17,15,30,27,395
2008,6,17,16,30,26,399
2008,6,17,17,30,24,25
2008,6,17,18,30,21,56
2008,6,17,19,30,19,0
2008,6,17,20,30,17,0
2008,6,17,21,30,16,0
2008,6,17,22,30,15,0
2008,6,17,23,30,14,0
2008,6,18,0,30,14,0
2008,6,18,1,30,14,0
2008,6,18,2,30,14,0
2008,6,18,3,30,14,0
2008,6,18,4,30,15,7
2008,6,18,5,30,17,20
2008,6,18,6,30,20,339
2008,6,18,7,30,23,525
2008,6,18,8,30,25,341
2008,6,18,9,30,26,827
2008,6,18,10,30,27,604
2008,6,18,11,30,28,416
2008,6,18,12,30,29,76
2008,6,18,13,30,28,699
2008,6,18,14,30,27,762
2008,6,18,15,30,25,604
2008,6,18,16,30,23,393
2008,6,18,17,30,22,262
2008,6,18,18,30,20,89
2008,6,18,19,30,18,0
2008,6,18,20,30,17,0
2008,6,18,21,30,16,0
2008,6,18,22,30,16,0
2008,6,18,23,30,15,0
2008,6,19,0,30,15,0
2008,6,19,1,30,15,0
2008,6,19,2,30,15,0
2008,6,19,3,30,15,0
2008,6,19,4,30,15,0
2008,6,19,5,30,17,27
2008,6,19,6,30,18,105
2008,6,19,7,30,20,318
2008,6,19,8,30,21,572
2008,6,19,9,30,21,805
2008,6,19,10,30,21,899
2008,6,19,11,30,21,957
2008,6,19,12,30,22,954
2008,6,19,13,30,22,901
2008,6,19,14,30,23,799
2008,6,19,15,30,23,570
2008,6,19,16,30,23,401
2008,6,19,17,30,21,265
2008,6,19,18,30,18,98
2008,6,19,19,30,16,0
2008,6,19,20,30,15,0
2008,6,19,21,30,15,0
2008,6,19,22,30,14,0
2008,6,19,23,30,14,0
2008,6,20,0,30,13,0
2008,6,20,1,30,12,0
2008,6,20,2,30,12,0
2008,6,20,3,30,12,0
2008,6,20,4,30,13,22
2008,6,20,5,30,16,163
2008,6,20,6,30,18,347
2008,6,20,7,30,21,535
2008,6,20,8,30,23,706
2008,6,20,9,30,24,845
2008,6,20,10,30,25,939
2008,6,20,11,30,25,988
2008,6,20,12,30,26,978
2008,6,20,13,30,25,748
2008,6,20,14,30,25,721
2008,6,20,15,30,24,455
2008,6,20,16,30,23,409
2008,6,20,17,30,21,225
2008,6,20,18,30,19,50
2008,6,20,19,30,18,0
2008,6,20,20,30,18,0
2008,6,20,21,30,17,0
2008,6,20,22,30,15,0
2008,6,20,23,30,14,0
2008,6,21,0,30,13,0
2008,6,21,1,30,13,0
2008,6,21,2,30,12,0
2008,6,21,3,30,12,0
2008,6,21,4,30,13,23
2008,6,21,5,30,16,166
2008,6,21,6,30,20,351
2008,6,21,7,30,23,538
2008,6,21,8,30,25,709
2008,6,21,9,30,26,848
2008,6,21,10,30,27,944
2008,6,21,11,30,28,992
2008,6,21,12,30,29,984
2008,6,21,13,30,29,921
2008,6,21,14,30,28,806
2008,6,21,15,30,28,653
2008,6,21,16,30,27,475
2008,6,21,17,30,24,286
2008,6,21,18,30,21,111
2008,6,21,19,30,18,0
2008,6,21,20,30,17,0
2008,6,21,21,30,16,0
2008,6,21,22,30,15,0
2008,6,21,23,30,14,0
2008,6,22,0,30,14,0
2008,6,22,1,30,13,0
2008,6,22,2,30,12,0
2008,6,22,3,30,12,0
2008,6,22,4,30,14,22
2008,6,22,5,30,16,162
2008,6,22,6,30,19,343
2008,6,22,7,30,22,528
2008,6,22,8,30,25,697
2008,6,22,9,30,26,835
2008,6,22,10,30,28,930
2008,6,22,11,30,29,976
2008,6,22,12,30,30,966
2008,6,22,13,30,30,903
2008,6,22,14,30,30,789
2008,6,22,15,30,29,638
2008,6,22,16,30,28,461
2008,6,22,17,30,25,269
2008,6,22,18,30,22,101
2008,6,22,19,30,20,0
2008,6,22,20,30,19,0
2008,6,22,21,30,18,0
2008,6,22,22,30,18,0
2008,6,22,23,30,17,0
2008,6,23,0,30,17,0
2008,6,23,1,30,16,0
2008,6,23,2,30,16,0
2008,6,23,3,30,16,0
2008,6,23,4,30,16,7
2008,6,23,5,30,18,106
2008,6,23,6,30,20,264
2008,6,23,7,30,23,301
2008,6,23,8,30,24,498
2008,6,23,9,30,25,720
2008,6,23,10,30,26,915
2008,6,23,11,30,27,964
2008,6,23,12,30,28,957
2008,6,23,13,30,28,893
2008,6,23,14,30,27,781
2008,6,23,15,30,27,360
2008,6,23,16,30,26,382
2008,6,23,17,30,25,264
2008,6,23,18,30,22,42
2008,6,23,19,30,20,0
2008,6,23,20,30,19,0
2008,6,23,21,30,19,0
2008,6,23,22,30,19,0
2008,6,23,23,30,19,0
2008,6,24,0,30,18,0
2008,6,24,1,30,17,0
2008,6,24,2,30,17,0
2008,6,24,3,30,16,0
2008,6,24,4,30,17,19
2008,6,24,5,30,19,153
2008,6,24,6,30,21,333
2008,6,24,7,30,25,520
2008,6,24,8,30,28,691
2008,6,24,9,30,29,832
2008,6,24,10,30,30,928
2008,6,24,11,30,31,977
2008,6,24,12,30,32,967
2008,6,24,13,30,33,905
2008,6,24,14,30,33,797
2008,6,24,15,30,32,647
2008,6,24,16,30,31,463
2008,6,24,17,30,29,231
2008,6,24,18,30,26,48
2008,6,24,19,30,24,0
2008,6,24,20,30,22,0
2008,6,24,21,30,21,0
2008,6,24,22,30,19,0
2008,6,24,23,30,18,0
2008,6,25,0,30,17,0
2008,6,25,1,30,16,0
2008,6,25,2,30,16,0
2008,6,25,3,30,15,0
2008,6,25,4,30,15,17
2008,6,25,5,30,16,145
2008,6,25,6,30,18,319
2008,6,25,7,30,20,504
2008,6,25,8,30,22,677
2008,6,25,9,30,25,821
2008,6,25,10,30,26,921
2008,6,25,11,30,28,974
2008,6,25,12,30,29,966
2008,6,25,13,30,29,904
2008,6,25,14,30,29,793
2008,6,25,15,30,28,640
2008,6,25,16,30,27,421
2008,6,25,17,30,26,194
2008,6,25,18,30,23,63
2008,6,25,19,30,21,0
2008,6,25,20,30,20,0
2008,6,25,21,30,19,0
2008,6,25,22,30,18,0
2008,6,25,23,30,17,0
2008,6,26,0,30,17,0
2008,6,26,1,30,17,0
2008,6,26,2,30,16,0
2008,6,26,3,30,16,0
2008,6,26,4,30,16,15
2008,6,26,5,30,18,144
2008,6,26,6,30,21,326
2008,6,26,7,30,24,516
2008,6,26,8,30,27,688
2008,6,26,9,30,29,828
2008,6,26,10,30,30,922
2008,6,26,11,30,31,963
2008,6,26,12,30,32,955
2008,6,26,13,30,33,896
2008,6,26,14,30,33,790
2008,6,26,15,30,32,597
2008,6,26,16,30,31,349
2008,6,26,17,30,29,178
2008,6,26,18,30,25,66
2008,6,26,19,30,23,0
2008,6,26,20,30,21,0
2008,6,26,21,30,20,0
2008,6,26,22,30,19,0
2008,6,26,23,30,17,0
2008,6,27,0,30,17,0
2008,6,27,1,30,16,0
2008,6,27,2,30,16,0
2008,6,27,3,30,16,0
2008,6,27,4,30,16,0
2008,6,27,5,30,16,5
2008,6,27,6,30,17,224
2008,6,27,7,30,20,63
2008,6,27,8,30,23,601
2008,6,27,9,30,24,826
2008,6,27,10,30,25,929
2008,6,27,11,30,25,981
2008,6,27,12,30,26,976
2008,6,27,13,30,25,918
2008,6,27,14,30,25,808
2008,6,27,15,30,24,655
2008,6,27,16,30,23,477
2008,6,27,17,30,22,289
2008,6,27,18,30,19,113
2008,6,27,19,30,16,0
2008,6,27,20,30,15,0
2008,6,27,21,30,14,0
2008,6,27,22,30,14,0
2008,6,27,23,30,13,0
2008,6,28,0,30,13,0
2008,6,28,1,30,13,0
2008,6,28,2,30,13,0
2008,6,28,3,30,12,0
2008,6,28,4,30,13,20
2008,6,28,5,30,15,163
2008,6,28,6,30,16,349
2008,6,28,7,30,18,537
2008,6,28,8,30,19,709
2008,6,28,9,30,21,849
2008,6,28,10,30,22,945
2008,6,28,11,30,22,671
2008,6,28,12,30,23,742
2008,6,28,13,30,23,906
2008,6,28,14,30,23,786
2008,6,28,15,30,22,631
2008,6,28,16,30,21,451
2008,6,28,17,30,20,267
2008,6,28,18,30,18,99
2008,6,28,19,30,16,0
2008,6,28,20,30,14,0
2008,6,28,21,30,14,0
2008,6,28,22,30,13,0
2008,6,28,23,30,12,0
2008,6,29,0,30,12,0
2008,6,29,1,30,11,0
2008,6,29,2,30,11,0
2008,6,29,3,30,11,0
2008,6,29,4,30,12,16
2008,6,29,5,30,15,148
2008,6,29,6,30,17,328
2008,6,29,7,30,20,514
2008,6,29,8,30,21,688
2008,6,29,9,30,22,833
2008,6,29,10,30,23,934
2008,6,29,11,30,24,987
2008,6,29,12,30,25,980
2008,6,29,13,30,26,920
2008,6,29,14,30,25,810
2008,6,29,15,30,25,659
2008,6,29,16,30,24,481
2008,6,29,17,30,22,291
2008,6,29,18,30,19,113
2008,6,29,19,30,16,0
2008,6,29,20,30,15,0
2008,6,29,21,30,15,0
